"z","Points:0","Points:1","Points:2"
-5484.9,3.0591e+06,1.309e+06,0
-5395.2,3.061e+06,1.3098e+06,0
-5331.3,3.063e+06,1.3107e+06,0
-5325.1,3.0638e+06,1.311e+06,0
-5326,3.065e+06,1.3115e+06,0
-5352.7,3.067e+06,1.3124e+06,0
-5391.2,3.0685e+06,1.313e+06,0
-5408.1,3.069e+06,1.3132e+06,0
-5473.6,3.071e+06,1.3141e+06,0
-5523.1,3.073e+06,1.3149e+06,0
-5525.1,3.0732e+06,1.315e+06,0
-5548,3.075e+06,1.3158e+06,0
-5547.3,3.077e+06,1.3166e+06,0
-5539.1,3.0778e+06,1.317e+06,0
-5525.1,3.079e+06,1.3175e+06,0
-5490.9,3.081e+06,1.3184e+06,0
-5471,3.0825e+06,1.319e+06,0
-5464.9,3.083e+06,1.3192e+06,0
-5455.1,3.085e+06,1.3201e+06,0
-5466.7,3.087e+06,1.3209e+06,0
-5468.7,3.0872e+06,1.321e+06,0
-5493.9,3.089e+06,1.3218e+06,0
-5530.1,3.091e+06,1.3226e+06,0
-5547.5,3.0918e+06,1.323e+06,0
-5576.2,3.093e+06,1.3235e+06,0
-5616,3.095e+06,1.3243e+06,0
-5638.1,3.0965e+06,1.325e+06,0
-5645.4,3.097e+06,1.3252e+06,0
-5675.6,3.099e+06,1.3261e+06,0
-5703.9,3.101e+06,1.3269e+06,0
-5707.1,3.1012e+06,1.327e+06,0
-5735.8,3.103e+06,1.3278e+06,0
-5763.9,3.105e+06,1.3286e+06,0
-5777.5,3.1059e+06,1.329e+06,0
-5793.8,3.107e+06,1.3295e+06,0
-5819.4,3.109e+06,1.3303e+06,0
-5836.9,3.1105e+06,1.331e+06,0
-5841.9,3.111e+06,1.3312e+06,0
-5863.4,3.113e+06,1.3321e+06,0
-5888.4,3.115e+06,1.3329e+06,0
-5891.5,3.1152e+06,1.333e+06,0
-5921.3,3.117e+06,1.3338e+06,0
-5966.6,3.119e+06,1.3346e+06,0
-5991.4,3.1199e+06,1.335e+06,0
-6021.1,3.121e+06,1.3355e+06,0
-6081.5,3.123e+06,1.3363e+06,0
-6120.9,3.1246e+06,1.337e+06,0
-6128,3.125e+06,1.3372e+06,0
-6155.4,3.127e+06,1.338e+06,0
-6179.4,3.129e+06,1.3389e+06,0
-6179.2,3.1292e+06,1.339e+06,0
-6162.9,3.131e+06,1.3398e+06,0
-6135.3,3.133e+06,1.3406e+06,0
-6123.5,3.1339e+06,1.341e+06,0
-6106.7,3.135e+06,1.3415e+06,0
-6087.5,3.137e+06,1.3423e+06,0
-6057.6,3.1386e+06,1.343e+06,0
-6049,3.139e+06,1.3432e+06,0
-6015.2,3.141e+06,1.344e+06,0
-5967.2,3.143e+06,1.3449e+06,0
-5961.1,3.1433e+06,1.345e+06,0
-5913.9,3.145e+06,1.3457e+06,0
-5848,3.147e+06,1.3466e+06,0
-5816.1,3.1479e+06,1.347e+06,0
-5790.1,3.149e+06,1.3475e+06,0
-5717,3.151e+06,1.3483e+06,0
-5586.6,3.1526e+06,1.349e+06,0
-5555.2,3.153e+06,1.3492e+06,0
-5233.2,3.155e+06,1.35e+06,0
-4838.8,3.157e+06,1.3509e+06,0
-4849.3,3.1573e+06,1.351e+06,0
-4990.1,3.159e+06,1.3517e+06,0
-5338.6,3.161e+06,1.3526e+06,0
-5506.2,3.162e+06,1.353e+06,0
-5686.3,3.163e+06,1.3534e+06,0
-5962.7,3.165e+06,1.3543e+06,0
-6147.7,3.1666e+06,1.355e+06,0
-6184.8,3.167e+06,1.3552e+06,0
-6333.2,3.169e+06,1.356e+06,0
-6393.4,3.171e+06,1.3569e+06,0
-6391.5,3.1713e+06,1.357e+06,0
-6361.8,3.173e+06,1.3577e+06,0
-6265.1,3.175e+06,1.3586e+06,0
-6197.3,3.176e+06,1.359e+06,0
-6122.6,3.177e+06,1.3594e+06,0
-5990.1,3.179e+06,1.3603e+06,0
-5886.7,3.1807e+06,1.361e+06,0
-5866.1,3.181e+06,1.3611e+06,0
-5786.9,3.183e+06,1.362e+06,0
-5763,3.185e+06,1.3629e+06,0
-5765.3,3.1853e+06,1.363e+06,0
-5788.4,3.187e+06,1.3637e+06,0
-5868.8,3.189e+06,1.3646e+06,0
-5860.3,3.19e+06,1.365e+06,0
-5835.5,3.191e+06,1.3654e+06,0
-5806.2,3.193e+06,1.3663e+06,0
-5780.2,3.1947e+06,1.367e+06,0
-5773.5,3.195e+06,1.3671e+06,0
-5746.3,3.197e+06,1.368e+06,0
-5740.1,3.199e+06,1.3689e+06,0
-5744.2,3.1993e+06,1.369e+06,0
-5764.1,3.201e+06,1.3697e+06,0
-5813.1,3.203e+06,1.3706e+06,0
-5844.4,3.204e+06,1.371e+06,0
-5874.8,3.205e+06,1.3714e+06,0
-5926.3,3.207e+06,1.3723e+06,0
-5950.5,3.2087e+06,1.373e+06,0
-5954.3,3.209e+06,1.3731e+06,0
-5954.3,3.211e+06,1.374e+06,0
-5927.4,3.213e+06,1.3748e+06,0
-5920.7,3.2134e+06,1.375e+06,0
-5893.5,3.215e+06,1.3757e+06,0
-5864.9,3.217e+06,1.3766e+06,0
-5862.8,3.218e+06,1.377e+06,0
-5862,3.219e+06,1.3774e+06,0
-5884.9,3.221e+06,1.3783e+06,0
-5922.2,3.2227e+06,1.379e+06,0
-5928,3.223e+06,1.3791e+06,0
-5979.2,3.225e+06,1.38e+06,0
-6017.2,3.227e+06,1.3808e+06,0
-6024.8,3.2274e+06,1.381e+06,0
-6048.8,3.229e+06,1.3817e+06,0
-6051.1,3.231e+06,1.3825e+06,0
-6038.8,3.2321e+06,1.383e+06,0
-6026.1,3.233e+06,1.3834e+06,0
-6010.4,3.235e+06,1.3843e+06,0
-6002.6,3.2367e+06,1.385e+06,0
-6001.2,3.237e+06,1.3851e+06,0
-5949.9,3.239e+06,1.386e+06,0
-5921.7,3.241e+06,1.3868e+06,0
-5917.6,3.2414e+06,1.387e+06,0
-5897.3,3.243e+06,1.3877e+06,0
-5892.8,3.245e+06,1.3885e+06,0
-5902,3.2461e+06,1.389e+06,0
-5903.3,3.247e+06,1.3894e+06,0
-5831.9,3.249e+06,1.3902e+06,0
-5705.3,3.2508e+06,1.391e+06,0
-5688.9,3.251e+06,1.3911e+06,0
-5611.3,3.253e+06,1.392e+06,0
-5591.4,3.255e+06,1.3928e+06,0
-5604.7,3.2554e+06,1.393e+06,0
-5662.8,3.257e+06,1.3937e+06,0
-5715.8,3.259e+06,1.3945e+06,0
-5707.6,3.2601e+06,1.395e+06,0
-5686,3.261e+06,1.3954e+06,0
-5602.1,3.263e+06,1.3962e+06,0
-5613.6,3.2648e+06,1.397e+06,0
-5617.2,3.265e+06,1.3971e+06,0
-5722,3.267e+06,1.3979e+06,0
-5832.6,3.269e+06,1.3988e+06,0
-5844.5,3.2695e+06,1.399e+06,0
-5864.6,3.271e+06,1.3997e+06,0
-5882.3,3.273e+06,1.4005e+06,0
-5882.2,3.2741e+06,1.401e+06,0
-5899.4,3.275e+06,1.4014e+06,0
-5880.8,3.277e+06,1.4022e+06,0
-5904.6,3.2788e+06,1.403e+06,0
-5906.5,3.279e+06,1.4031e+06,0
-5829,3.281e+06,1.4039e+06,0
-5792.1,3.283e+06,1.4048e+06,0
-5794.1,3.2835e+06,1.405e+06,0
-5796.8,3.285e+06,1.4057e+06,0
-5688.4,3.287e+06,1.4065e+06,0
-5656.1,3.2882e+06,1.407e+06,0
-5652.7,3.289e+06,1.4074e+06,0
-5675.1,3.291e+06,1.4082e+06,0
-5555.3,3.2928e+06,1.409e+06,0
-5543.1,3.293e+06,1.4091e+06,0
-5569.1,3.295e+06,1.4099e+06,0
-5614.8,3.297e+06,1.4108e+06,0
-5626.1,3.2975e+06,1.411e+06,0
-5660.3,3.299e+06,1.4116e+06,0
-5693.7,3.301e+06,1.4125e+06,0
-5724.7,3.3022e+06,1.413e+06,0
-5739.3,3.303e+06,1.4134e+06,0
-5786,3.305e+06,1.4142e+06,0
-5900.7,3.3068e+06,1.415e+06,0
-5909.1,3.307e+06,1.4151e+06,0
-6120.9,3.309e+06,1.4159e+06,0
-6262.6,3.311e+06,1.4168e+06,0
-6321.1,3.3115e+06,1.417e+06,0
-6502.1,3.313e+06,1.4176e+06,0
-6678,3.315e+06,1.4185e+06,0
-6738.5,3.3162e+06,1.419e+06,0
-6776.2,3.317e+06,1.4193e+06,0
-6807.7,3.319e+06,1.4202e+06,0
-6803.5,3.3209e+06,1.421e+06,0
-6804.3,3.321e+06,1.4211e+06,0
-6757.9,3.323e+06,1.4219e+06,0
-6602.9,3.325e+06,1.4228e+06,0
-6581.9,3.3255e+06,1.423e+06,0
-6536.9,3.327e+06,1.4236e+06,0
-6392.7,3.329e+06,1.4245e+06,0
-6299,3.3302e+06,1.425e+06,0
-6252.4,3.331e+06,1.4253e+06,0
-6235.7,3.333e+06,1.4262e+06,0
-6131.1,3.3349e+06,1.427e+06,0
-6126.5,3.335e+06,1.427e+06,0
-5995.3,3.337e+06,1.4279e+06,0
-5954.4,3.339e+06,1.4288e+06,0
-5904.1,3.3396e+06,1.429e+06,0
-5770.9,3.341e+06,1.4296e+06,0
-5562.8,3.343e+06,1.4305e+06,0
-5449.7,3.3442e+06,1.431e+06,0
-5384.5,3.345e+06,1.4313e+06,0
-5154.5,3.347e+06,1.4322e+06,0
-4914.6,3.3489e+06,1.433e+06,0
-4905.1,3.349e+06,1.433e+06,0
-4826.4,3.351e+06,1.4339e+06,0
-4788.5,3.353e+06,1.4347e+06,0
-4773.4,3.3536e+06,1.435e+06,0
-4775.5,3.355e+06,1.4356e+06,0
-4866.4,3.357e+06,1.4365e+06,0
-4928.7,3.3583e+06,1.437e+06,0
-4978.7,3.359e+06,1.4373e+06,0
-5135.3,3.361e+06,1.4382e+06,0
-5289,3.3629e+06,1.439e+06,0
-5294.6,3.363e+06,1.439e+06,0
-5447.2,3.365e+06,1.4399e+06,0
-5673.3,3.367e+06,1.4407e+06,0
-5717.5,3.3676e+06,1.441e+06,0
-5809.6,3.369e+06,1.4416e+06,0
-5937.2,3.371e+06,1.4424e+06,0
-6006,3.3723e+06,1.443e+06,0
-6037.5,3.373e+06,1.4433e+06,0
-6064.7,3.375e+06,1.4442e+06,0
-6084.3,3.377e+06,1.445e+06,0
-6084.2,3.377e+06,1.445e+06,0
-6069.8,3.379e+06,1.4459e+06,0
-6039.9,3.381e+06,1.4467e+06,0
-6036.9,3.3816e+06,1.447e+06,0
-6008.2,3.383e+06,1.4476e+06,0
-5889.8,3.385e+06,1.4484e+06,0
-5825,3.3863e+06,1.449e+06,0
-5786.9,3.387e+06,1.4493e+06,0
-5774.3,3.389e+06,1.4502e+06,0
-5705.2,3.391e+06,1.451e+06,0
-5705,3.391e+06,1.451e+06,0
-5832.5,3.393e+06,1.4519e+06,0
-6005.4,3.395e+06,1.4527e+06,0
-6082.8,3.3957e+06,1.453e+06,0
-6245.3,3.397e+06,1.4536e+06,0
-6431.7,3.399e+06,1.4544e+06,0
-6493.4,3.4003e+06,1.455e+06,0
-6518.8,3.401e+06,1.4553e+06,0
-6495.5,3.403e+06,1.4561e+06,0
-6379.6,3.405e+06,1.457e+06,0
-6379.3,3.405e+06,1.457e+06,0
-6189.3,3.407e+06,1.4579e+06,0
-5925.4,3.409e+06,1.4587e+06,0
-5810.6,3.4097e+06,1.459e+06,0
-5590.5,3.411e+06,1.4596e+06,0
-5285.8,3.413e+06,1.4604e+06,0
-5124.1,3.4144e+06,1.461e+06,0
-5050.2,3.415e+06,1.4613e+06,0
-4879.7,3.417e+06,1.4621e+06,0
-4808.7,3.419e+06,1.463e+06,0
-4809,3.419e+06,1.463e+06,0
-4832.5,3.421e+06,1.4638e+06,0
-4937.4,3.423e+06,1.4647e+06,0
-4989.2,3.4237e+06,1.465e+06,0
-5073.7,3.425e+06,1.4656e+06,0
-5238.3,3.427e+06,1.4664e+06,0
-5408.3,3.4284e+06,1.467e+06,0
-5482.3,3.429e+06,1.4673e+06,0
-5665.9,3.431e+06,1.4681e+06,0
-5859.1,3.433e+06,1.469e+06,0
-5862.9,3.433e+06,1.469e+06,0
-6026.1,3.435e+06,1.4698e+06,0
-6135.5,3.437e+06,1.4707e+06,0
-6165.4,3.4377e+06,1.471e+06,0
-6226.3,3.439e+06,1.4715e+06,0
-6286.9,3.441e+06,1.4724e+06,0
-6310.9,3.4424e+06,1.473e+06,0
-6324.9,3.443e+06,1.4733e+06,0
-6332.1,3.445e+06,1.4741e+06,0
-6319.2,3.447e+06,1.475e+06,0
-6319.5,3.4471e+06,1.475e+06,0
-6322.2,3.449e+06,1.4758e+06,0
-6279.1,3.451e+06,1.4767e+06,0
-6263.9,3.4517e+06,1.477e+06,0
-6232.7,3.453e+06,1.4775e+06,0
-6183.1,3.455e+06,1.4784e+06,0
-6140.8,3.4564e+06,1.479e+06,0
-6116.2,3.457e+06,1.4792e+06,0
-6021.2,3.459e+06,1.4801e+06,0
-5927.3,3.461e+06,1.481e+06,0
-5923.1,3.4611e+06,1.481e+06,0
-5816.5,3.463e+06,1.4818e+06,0
-5675.9,3.465e+06,1.4827e+06,0
-5629.2,3.4658e+06,1.483e+06,0
-5557.1,3.467e+06,1.4835e+06,0
-5495,3.469e+06,1.4844e+06,0
-5437,3.4704e+06,1.485e+06,0
-5414.9,3.471e+06,1.4852e+06,0
-5400,3.473e+06,1.4861e+06,0
-5407.2,3.475e+06,1.487e+06,0
-5408.1,3.4751e+06,1.487e+06,0
-5427.4,3.477e+06,1.4878e+06,0
-5451.6,3.479e+06,1.4887e+06,0
-5451.1,3.4798e+06,1.489e+06,0
-5444.9,3.481e+06,1.4895e+06,0
-5389.6,3.483e+06,1.4904e+06,0
-5336.2,3.4845e+06,1.491e+06,0
-5314.7,3.485e+06,1.4912e+06,0
-5248.5,3.487e+06,1.4921e+06,0
-5214.8,3.489e+06,1.4929e+06,0
-5211.4,3.4891e+06,1.493e+06,0
-5172.4,3.491e+06,1.4938e+06,0
-5186.6,3.493e+06,1.4947e+06,0
-5180.2,3.4938e+06,1.495e+06,0
-5182.7,3.495e+06,1.4955e+06,0
-5184.6,3.497e+06,1.4964e+06,0
-5179.4,3.4985e+06,1.497e+06,0
-5171.3,3.499e+06,1.4972e+06,0
-5182.7,3.501e+06,1.4981e+06,0
-5193.4,3.503e+06,1.4989e+06,0
-5191.9,3.5032e+06,1.499e+06,0
